SOLVER,BENCHMARK,DESC,STATUS
ZipRewrite,nat/add_s_zero_mix_24/2,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/20,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/21,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/22,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/23,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/24,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/25,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/26,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/27,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/28,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/29,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/3,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/30,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/31,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/32,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/33,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/34,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/35,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/36,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/37,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/38,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/39,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/4,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/40,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/41,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/42,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/43,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/44,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/45,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/46,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/47,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/48,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/49,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/5,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/6,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/7,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/8,,FAILED
ZipRewrite,nat/add_s_zero_mix_24/9,,FAILED
ZipRewrite,nat/add_s_zero_mix_6/0,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/1,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/10,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/11,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/12,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/13,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/14,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/15,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/16,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/17,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/18,,FAILED
ZipRewrite,nat/add_s_zero_mix_6/19,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/2,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/20,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/21,,FAILED
ZipRewrite,nat/add_s_zero_mix_6/22,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/23,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/24,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/25,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/26,,FAILED
ZipRewrite,nat/add_s_zero_mix_6/27,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/28,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/29,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/3,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/30,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/31,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/32,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/33,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/34,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/35,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/36,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/37,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/38,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/39,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/4,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/40,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/41,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/42,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/43,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/44,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/45,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/46,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/47,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/48,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/49,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/5,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/6,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/7,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/8,,SOLVED
ZipRewrite,nat/add_s_zero_mix_6/9,,SOLVED
ZipRewrite,nat/mul_assoc_1var_3occ/0,,FAILED
ZipRewrite,nat/leq_1var_3_3occ/0,,SOLVED
ZipRewrite,nat/leq_1var_3_3occ/1,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/0,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/1,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/10,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/11,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/12,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/13,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/14,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/15,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/16,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/17,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/18,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/19,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/2,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/20,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/21,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/22,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/23,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/24,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/25,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/26,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/27,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/28,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/29,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/3,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/30,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/31,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/32,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/33,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/34,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/35,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/36,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/37,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/38,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/39,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/4,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/40,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/41,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/42,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/43,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/44,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/45,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/46,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/47,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/48,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/49,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/5,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/6,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/7,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/8,,SOLVED
ZipRewrite,nat/leq_1var_4_8occ/9,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/0,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/1,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/10,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/11,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/12,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/13,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/14,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/15,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/16,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/17,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/18,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/19,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/2,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/20,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/21,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/22,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/23,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/24,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/25,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/26,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/27,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/28,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/29,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/3,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/30,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/31,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/32,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/33,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/34,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/35,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/36,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/37,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/38,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/39,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/4,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/40,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/41,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/42,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/43,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/44,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/45,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/46,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/47,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/48,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/49,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/5,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/6,,FAILED
ZipRewrite,nat/add_mix_3var_4occ/7,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/8,,SOLVED
ZipRewrite,nat/add_mix_3var_4occ/9,,SOLVED
ZipRewrite,nat/add_mix_4var_7occ/0,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/1,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/10,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/11,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/12,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/13,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/14,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/15,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/16,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/17,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/18,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/19,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/2,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/20,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/21,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/22,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/23,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/24,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/25,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/26,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/27,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/28,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/29,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/3,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/30,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/31,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/32,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/33,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/34,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/35,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/36,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/37,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/38,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/39,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/4,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/40,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/41,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/42,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/43,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/44,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/45,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/46,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/47,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/48,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/49,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/5,,SOLVED
ZipRewrite,nat/add_mix_4var_7occ/6,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/7,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/8,,FAILED
ZipRewrite,nat/add_mix_4var_7occ/9,,FAILED
ZipRewrite,nat/add_s_zero_mix_3/0,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/1,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/10,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/11,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/12,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/13,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/14,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/15,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/16,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/17,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/18,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/19,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/2,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/20,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/21,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/22,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/23,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/24,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/25,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/26,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/27,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/28,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/29,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/3,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/30,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/31,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/32,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/33,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/4,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/5,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/6,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/7,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/8,,SOLVED
ZipRewrite,nat/add_s_zero_mix_3/9,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/0,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/1,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/10,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/11,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/12,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/13,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/14,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/15,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/16,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/17,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/18,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/19,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/2,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/20,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/21,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/22,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/23,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/24,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/25,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/26,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/27,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/28,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/29,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/3,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/30,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/31,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/32,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/33,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/34,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/35,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/36,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/37,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/38,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/39,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/4,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/40,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/41,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/42,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/43,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/44,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/45,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/46,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/47,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/48,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/49,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/5,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/6,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/7,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/8,,SOLVED
ZipRewrite,nat/leq_1var_5_5occ/9,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/0,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/1,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/10,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/11,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/12,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/13,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/14,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/15,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/16,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/17,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/18,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/19,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/2,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/20,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/21,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/22,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/23,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/24,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/25,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/26,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/27,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/28,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/29,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/3,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/30,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/31,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/32,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/33,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/34,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/35,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/36,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/37,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/38,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/39,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/4,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/40,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/41,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/42,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/43,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/44,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/45,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/46,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/47,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/48,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/49,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/5,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/6,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/7,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/8,,SOLVED
ZipRewrite,nat/add_assoc_1var_7occ/9,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/0,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/1,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/10,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/11,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/12,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/13,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/14,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/15,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/16,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/17,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/18,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/19,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/2,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/20,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/21,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/22,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/23,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/24,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/25,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/26,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/27,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/28,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/29,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/3,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/30,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/31,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/32,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/33,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/34,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/35,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/36,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/37,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/38,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/39,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/4,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/40,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/41,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/42,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/43,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/44,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/45,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/46,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/47,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/48,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/49,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/5,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/6,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/7,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/8,,SOLVED
ZipRewrite,nat/add_mix_3var_3occ/9,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/0,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/1,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/10,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/11,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/12,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/13,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/14,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/15,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/16,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/17,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/18,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/19,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/2,,SOLVED
